Date,Open,High,Low,Close,Adj Close,Volume
2021-12-17,2395.000000,2408.750000,2320.000000,2341.149902,2325.904053,426622
2021-12-20,2315.000000,2320.899902,2248.000000,2277.199951,2262.370605,1104898
2021-12-21,2304.600098,2345.000000,2293.000000,2310.100098,2295.056396,165141
2021-12-22,2314.500000,2372.000000,2314.500000,2365.949951,2350.542480,244736
2021-12-23,2372.000000,2380.000000,2358.949951,2364.649902,2349.250977,127047
2021-12-24,2367.000000,2391.899902,2337.649902,2372.250000,2356.801514,182225
2021-12-27,2362.899902,2377.750000,2348.949951,2369.800049,2354.367676,79886
2021-12-28,2384.000000,2405.000000,2374.350098,2397.699951,2382.085693,100293
2021-12-29,2391.899902,2418.399902,2382.449951,2403.050049,2387.401123,136021
2021-12-30,2398.000000,2405.250000,2346.000000,2356.449951,2341.104492,395909
2021-12-31,2370.000000,2384.300049,2360.050049,2368.149902,2352.728027,181300
2022-01-03,2367.500000,2408.949951,2364.949951,2404.350098,2388.692627,272926
2022-01-04,2410.000000,2461.949951,2403.000000,2457.750000,2441.744629,559316
2022-01-05,2460.149902,2476.300049,2433.000000,2466.050049,2449.990723,256771
2022-01-06,2454.000000,2454.000000,2409.000000,2416.600098,2400.862793,311647
2022-01-07,2436.000000,2457.649902,2411.500000,2435.949951,2420.086670,371610
2022-01-10,2453.949951,2456.449951,2416.550049,2437.649902,2421.775391,166454
2022-01-11,2431.100098,2474.100098,2431.100098,2454.899902,2438.913330,334250
2022-01-12,2472.449951,2524.350098,2465.399902,2520.600098,2504.185547,196309
2022-01-13,2523.699951,2540.949951,2508.800049,2535.350098,2518.839600,272194
2022-01-14,2530.000000,2566.500000,2525.800049,2538.699951,2522.167480,233864
2022-01-17,2539.600098,2565.000000,2538.750000,2552.300049,2535.678955,102051
2022-01-18,2553.000000,2562.800049,2515.500000,2520.850098,2504.434082,194301
2022-01-19,2526.300049,2541.649902,2508.800049,2521.399902,2504.980225,132491
2022-01-20,2497.000000,2511.250000,2455.000000,2478.800049,2462.657715,202569
2022-01-21,2450.149902,2501.949951,2450.149902,2478.100098,2461.962402,320142
2022-01-24,2478.100098,2504.100098,2352.699951,2377.550049,2362.067139,579337
2022-01-25,2364.699951,2388.600098,2305.050049,2373.699951,2358.241943,439517
2022-01-27,2345.000000,2355.550049,2312.000000,2338.250000,2323.022949,385697
2022-01-28,2365.000000,2372.399902,2329.000000,2335.399902,2320.191650,2787192
2022-01-31,2355.000000,2406.350098,2355.000000,2386.350098,2370.809814,185589
2022-02-01,2410.000000,2420.550049,2347.649902,2380.449951,2364.947998,2496945
2022-02-02,2410.399902,2410.399902,2376.000000,2383.500000,2367.978271,337670
2022-02-03,2384.000000,2401.550049,2348.000000,2352.699951,2337.378906,136394
2022-02-04,2349.000000,2349.550049,2322.000000,2331.800049,2316.614990,330454
2022-02-07,2338.000000,2356.800049,2305.050049,2317.649902,2302.556885,1643527
2022-02-08,2333.000000,2359.949951,2310.000000,2355.600098,2340.260010,1601702
2022-02-09,2367.100098,2386.600098,2358.600098,2383.949951,2368.425537,1356126
2022-02-10,2397.399902,2397.399902,2365.000000,2379.000000,2363.507568,226054
2022-02-11,2374.000000,2384.000000,2343.949951,2376.850098,2361.371826,192243
2022-02-14,null,null,null,null,null,null
2022-02-15,2352.000000,2424.000000,2335.850098,2417.350098,2401.607910,389799
2022-02-16,2427.550049,2432.050049,2396.000000,2412.350098,2396.640625,241833
2022-02-17,2418.000000,2454.399902,2410.500000,2444.899902,2428.978516,248666
2022-02-18,2435.000000,2456.000000,2421.000000,2424.149902,2408.363525,242341
2022-02-21,2414.899902,2436.800049,2385.000000,2400.149902,2384.519775,248274
2022-02-22,2352.000000,2395.699951,2346.750000,2388.199951,2372.647461,388107
2022-02-23,2398.600098,2406.050049,2367.899902,2373.800049,2358.341553,187278
2022-02-24,2314.000000,2339.850098,2242.500000,2255.600098,2240.911377,550535
2022-02-25,2275.600098,2307.000000,2275.600098,2283.949951,2269.076416,234948
2022-02-28,2247.050049,2367.000000,2245.000000,2359.100098,2343.737305,361763
2022-03-02,2349.100098,2400.449951,2331.100098,2398.399902,2382.781006,298733
2022-03-03,2411.000000,2414.449951,2370.000000,2378.199951,2362.712646,232245
2022-03-04,2355.000000,2364.699951,2320.550049,2325.350098,2310.207031,206310
2022-03-07,2296.000000,2311.850098,2222.649902,2239.949951,2225.363037,577322
2022-03-08,2205.000000,2245.800049,2181.000000,2236.699951,2222.134277,665930
2022-03-09,2249.000000,2366.699951,2233.949951,2353.800049,2338.471680,430958
2022-03-10,2415.000000,2415.000000,2360.000000,2393.250000,2377.664795,481296
2022-03-11,2372.000000,2410.399902,2372.000000,2398.500000,2382.880615,292287
2022-03-14,2394.000000,2424.350098,2375.000000,2418.550049,2402.800293,316063
2022-03-15,2431.800049,2431.800049,2341.199951,2363.449951,2348.058838,412984
2022-03-16,2387.949951,2407.050049,2376.449951,2403.250000,2387.599609,276207
2022-03-17,2438.000000,2496.899902,2401.149902,2479.649902,2463.502197,286443
2022-03-21,2452.000000,2483.699951,2442.000000,2467.149902,2451.083496,207916
2022-03-22,2463.699951,2535.000000,2454.000000,2531.100098,2514.617188,304284
2022-03-23,2526.199951,2565.000000,2526.199951,2539.699951,2523.161133,200221
2022-03-24,2515.000000,2583.500000,2512.050049,2577.899902,2561.112305,327758
2022-03-25,2577.899902,2615.000000,2577.000000,2596.699951,2579.789795,195991
2022-03-28,2611.000000,2629.149902,2586.899902,2621.649902,2604.577393,342191
2022-03-29,2637.000000,2637.000000,2608.199951,2622.149902,2605.073975,128043
2022-03-30,2637.899902,2688.000000,2617.750000,2673.000000,2655.593018,154596
2022-03-31,2673.000000,2673.000000,2628.899902,2633.949951,2616.797363,188426
2022-04-01,2641.300049,2664.800049,2622.500000,2654.449951,2637.163818,84826
2022-04-04,2657.000000,2675.000000,2644.250000,2663.050049,2645.707764,137978
2022-04-05,2655.000000,2668.850098,2621.149902,2625.399902,2608.302979,112402
2022-04-06,2588.649902,2634.050049,2588.600098,2619.350098,2602.292480,146948
2022-04-07,2599.500000,2603.250000,2567.000000,2571.750000,2555.002441,244738
2022-04-08,2563.000000,2625.000000,2562.600098,2616.750000,2599.709473,265594
2022-04-11,2599.000000,2638.000000,2582.649902,2609.800049,2592.804688,209888
2022-04-12,2588.000000,2602.399902,2556.000000,2560.149902,2543.477783,213157
2022-04-13,2577.000000,2592.899902,2546.000000,2552.449951,2535.828125,156923
2022-04-18,2530.250000,2559.050049,2522.600098,2544.149902,2527.582031,215288
2022-04-19,2554.100098,2667.000000,2551.100098,2638.449951,2621.268066,545067
2022-04-20,2655.750000,2733.649902,2650.000000,2718.399902,2700.697266,458162
2022-04-21,2759.000000,2788.800049,2733.649902,2782.149902,2764.032227,280821
2022-04-22,2765.050049,2800.649902,2743.850098,2758.449951,2740.486572,314673
2022-04-25,2739.449951,2758.350098,2664.399902,2694.850098,2677.300781,208296
2022-04-26,2708.000000,2795.649902,2708.000000,2775.699951,2757.624268,240951
2022-04-27,2759.699951,2827.100098,2757.000000,2777.899902,2759.809814,389360
2022-04-28,2815.000000,2850.000000,2786.300049,2819.199951,2800.841064,264655
2022-04-29,2855.000000,2855.000000,2777.550049,2790.800049,2772.625977,202927
2022-05-02,null,null,null,null,null,null
2022-05-04,2785.000000,2785.149902,2675.800049,2693.149902,2675.611572,3251053
2022-05-05,2721.000000,2729.649902,2632.000000,2640.750000,2623.552979,355466
2022-05-06,2640.750000,2659.550049,2594.600098,2621.149902,2604.080566,249708
2022-05-09,2575.000000,2597.199951,2507.100098,2517.149902,2500.757813,394528
2022-05-10,2499.000000,2525.250000,2459.000000,2473.250000,2457.143799,228368
2022-05-11,2478.699951,2485.050049,2421.899902,2449.750000,2433.796875,269992
2022-05-12,2419.000000,2440.000000,2370.000000,2400.949951,2385.314453,375949
2022-05-13,2432.000000,2478.000000,2416.050049,2428.050049,2412.238281,290185
2022-05-16,2432.000000,2480.750000,2416.449951,2427.399902,2411.592285,207222
2022-05-17,2443.000000,2540.399902,2435.000000,2530.699951,2514.219727,336675
2022-05-18,2539.000000,2570.000000,2508.300049,2538.800049,2522.267090,276653
2022-05-19,2470.000000,2511.000000,2466.449951,2479.199951,2463.054932,728658
2022-05-20,2515.000000,2643.000000,2503.000000,2622.149902,2605.073975,277207
2022-05-23,2630.000000,2653.750000,2592.949951,2605.949951,2588.979736,278346
2022-05-24,2624.000000,2637.800049,2598.000000,2616.000000,2598.964355,147965
2022-05-25,2632.350098,2655.800049,2601.850098,2611.149902,2594.145752,248030
2022-05-26,2618.000000,2633.899902,2547.699951,2587.449951,2570.600098,183889
2022-05-27,2596.949951,2605.550049,2539.350098,2575.199951,2558.429932,199303
2022-05-30,2619.800049,2673.000000,2594.850098,2663.750000,2646.403320,263592
2022-05-31,2646.000000,2678.750000,2615.850098,2633.899902,2616.747559,590084
2022-06-01,2632.350098,2654.949951,2616.100098,2632.199951,2615.058594,147783
2022-06-02,2645.000000,2732.000000,2635.649902,2724.500000,2706.757568,299786
2022-06-03,2746.949951,2816.350098,2740.000000,2779.500000,2761.399414,636698
2022-06-06,2780.600098,2813.750000,2751.550049,2766.899902,2748.881592,275733
2022-06-07,2764.000000,2791.000000,2754.000000,2772.500000,2754.445068,154819
2022-06-08,2775.199951,2782.100098,2715.600098,2724.300049,2706.559082,186942
2022-06-09,2709.000000,2802.000000,2709.000000,2798.600098,2780.375244,298046
2022-06-10,2774.350098,2790.050049,2701.600098,2714.000000,2696.326172,246751
2022-06-13,2653.800049,2673.300049,2616.399902,2662.800049,2645.459473,187994
2022-06-14,2653.000000,2670.149902,2613.850098,2627.350098,2610.240479,152984
2022-06-15,2610.000000,2637.399902,2585.100098,2596.300049,2579.392578,163116
2022-06-16,2622.000000,2658.600098,2554.949951,2559.199951,2542.534180,282255
2022-06-17,2532.000000,2624.449951,2532.000000,2589.300049,2572.438232,259291
2022-06-20,2607.000000,2618.100098,2521.100098,2542.800049,2526.240967,141291
2022-06-21,2552.399902,2592.699951,2529.000000,2584.550049,2567.718994,135235
2022-06-22,2563.000000,2563.000000,2501.000000,2505.199951,2488.885742,191652
2022-06-23,2520.000000,2524.899902,2446.000000,2464.600098,2448.550293,282095
2022-06-24,2490.000000,2510.949951,2468.250000,2500.750000,2484.464600,182130
2022-06-27,2549.000000,2549.000000,2482.000000,2491.949951,2475.721924,180405
2022-06-28,2482.149902,2535.000000,2482.149902,2529.000000,2512.530762,127683
2022-06-29,2504.350098,2596.850098,2501.000000,2579.050049,2562.254883,305035
2022-06-30,2576.000000,2615.800049,2567.300049,2594.050049,2577.157227,209154
2022-07-01,2580.000000,2591.649902,2365.000000,2408.949951,2393.262451,1078836
2022-07-04,2388.800049,2441.850098,2367.000000,2413.949951,2398.229980,893090
2022-07-05,2424.949951,2464.649902,2417.600098,2433.199951,2417.354492,435731
2022-07-06,2425.050049,2441.149902,2387.399902,2411.949951,2396.242920,259341
2022-07-07,2424.800049,2433.899902,2375.050049,2387.649902,2372.101074,452454
2022-07-08,2414.899902,2415.850098,2383.000000,2391.500000,2375.926270,222410
2022-07-11,2380.000000,2428.000000,2370.300049,2423.199951,2407.419922,805038
2022-07-12,2411.000000,2439.000000,2403.899902,2420.149902,2404.389648,203047
2022-07-13,2429.000000,2433.949951,2373.000000,2377.300049,2361.818604,185355
2022-07-14,2389.699951,2434.500000,2377.500000,2396.949951,2381.340576,249673
2022-07-15,2420.000000,2420.000000,2383.600098,2401.550049,2385.910889,105343
2022-07-18,2420.050049,2425.000000,2393.500000,2422.149902,2406.376465,4311256
2022-07-19,2411.000000,2447.000000,2400.750000,2441.199951,2425.302490,354911
2022-07-20,2535.000000,2545.050049,2485.550049,2501.399902,2485.110352,536736
2022-07-21,2498.000000,2498.649902,2468.000000,2487.399902,2471.201660,236686
2022-07-22,2500.000000,2516.800049,2495.000000,2502.899902,2486.600586,394782
2022-07-25,2469.000000,2469.000000,2403.949951,2420.149902,2404.389648,465538
2022-07-26,2423.800049,2444.050049,2412.449951,2420.500000,2404.737549,261141
2022-07-27,2419.399902,2427.000000,2402.000000,2419.250000,2403.495605,182221
2022-07-28,2435.000000,2467.000000,2421.100098,2457.250000,2441.248047,302611
2022-07-29,2470.000000,2517.000000,2463.500000,2508.750000,2492.412598,435531
2022-08-01,2513.000000,2587.000000,2507.949951,2575.100098,2558.330566,4318904
2022-08-02,2572.800049,2606.500000,2560.550049,2583.100098,2566.278564,283788
2022-08-03,2597.449951,2610.000000,2567.550049,2605.800049,2588.830811,159491
2022-08-04,2616.000000,2617.649902,2535.000000,2571.399902,2554.654541,190556
2022-08-05,2577.000000,2578.000000,2527.500000,2533.949951,2517.448486,133584
2022-08-08,2535.000000,2583.500000,2531.649902,2566.800049,2550.084717,187347
2022-08-10,2572.000000,2589.949951,2558.000000,2581.949951,2565.135986,111725
2022-08-11,2600.000000,2615.000000,2580.800049,2590.199951,2573.332275,99044
2022-08-12,2586.250000,2641.000000,2582.100098,2632.649902,2615.505859,222555
2022-08-16,2649.800049,2656.600098,2627.800049,2650.550049,2633.289307,75427
2022-08-17,2660.550049,2677.600098,2656.000000,2664.449951,2647.098633,114212
2022-08-18,2663.449951,2668.500000,2640.250000,2660.649902,2651.283936,181482
2022-08-19,2654.050049,2661.000000,2605.300049,2613.600098,2604.399658,136003
2022-08-22,2616.000000,2630.550049,2586.199951,2606.699951,2597.523926,167523
2022-08-23,2586.000000,2652.000000,2586.000000,2647.500000,2638.180176,225535
2022-08-24,2637.399902,2668.500000,2636.000000,2639.050049,2629.760010,150278
2022-08-25,2651.000000,2662.300049,2622.000000,2630.500000,2621.240234,86635
2022-08-26,2638.000000,2647.899902,2608.000000,2618.750000,2609.531494,185236
2022-08-29,2570.000000,2653.300049,2570.000000,2596.800049,2587.658936,504166
2022-08-30,2621.699951,2645.949951,2577.149902,2639.100098,2629.810059,297293
2022-09-01,2589.100098,2605.949951,2552.000000,2560.199951,2551.187500,1149213
2022-09-02,2565.000000,2574.000000,2525.000000,2529.800049,2520.894775,266857
2022-09-05,2530.000000,2581.000000,2530.000000,2570.250000,2561.202148,119294
2022-09-06,2569.600098,2605.500000,2569.600098,2595.399902,2586.263672,376714
2022-09-07,2579.699951,2594.500000,2569.050049,2581.149902,2572.063721,191624
2022-09-08,2590.000000,2597.000000,2571.000000,2585.199951,2576.099609,164380
2022-09-09,2606.550049,2606.850098,2565.000000,2568.600098,2559.558105,165838
2022-09-12,2573.699951,2611.399902,2572.000000,2597.600098,2588.456055,152127
2022-09-13,2615.000000,2628.550049,2601.000000,2620.149902,2610.926514,223055
2022-09-14,2565.000000,2609.500000,2565.000000,2587.800049,2578.690430,257288
2022-09-15,2586.000000,2602.300049,2557.000000,2561.750000,2552.732178,180396
2022-09-16,2549.000000,2553.600098,2491.250000,2499.300049,2490.501953,210585
2022-09-19,2499.199951,2521.899902,2481.600098,2502.350098,2493.541260,2963131
2022-09-20,2525.000000,2537.199951,2495.850098,2502.050049,2493.242432,93423
2022-09-21,2501.850098,2534.000000,2495.699951,2509.250000,2500.416992,74857
2022-09-22,2482.899902,2502.649902,2472.550049,2485.899902,2477.149170,88397
2022-09-23,2485.500000,2495.050049,2435.199951,2439.350098,2430.763184,110625
2022-09-26,2404.000000,2417.649902,2375.500000,2377.500000,2369.130859,130939
2022-09-27,2395.000000,2425.750000,2360.149902,2395.399902,2386.967529,420283
2022-09-28,2365.100098,2378.399902,2327.850098,2332.100098,2323.890625,249075
2022-09-29,2358.000000,2367.750000,2313.550049,2325.300049,2317.114502,191249
2022-09-30,2318.000000,2401.149902,2315.000000,2377.699951,2369.330078,251390
2022-10-03,2397.000000,2416.949951,2363.500000,2374.300049,2365.942139,228998
2022-10-04,2398.449951,2417.899902,2390.350098,2413.050049,2404.555664,155355
2022-10-06,2436.000000,2450.000000,2418.399902,2422.649902,2414.121826,90481
2022-10-07,2418.000000,2443.899902,2413.850098,2433.250000,2424.684570,151735
2022-10-10,2409.050049,2417.699951,2388.000000,2405.750000,2397.281250,138925
2022-10-11,2411.250000,2412.000000,2351.000000,2357.250000,2348.952148,3962521
2022-10-12,2354.949951,2380.800049,2345.550049,2375.050049,2366.689453,92000
2022-10-13,2375.800049,2394.199951,2361.000000,2383.850098,2375.458496,89649
2022-10-14,2412.000000,2416.050049,2368.350098,2371.000000,2362.653564,169418
2022-10-17,2354.699951,2413.750000,2343.600098,2410.000000,2401.516357,312009
2022-10-18,2420.000000,2463.000000,2420.000000,2450.550049,2441.923584,275176
2022-10-19,2452.149902,2527.000000,2441.899902,2496.500000,2487.711914,304000
2022-10-20,2478.050049,2519.000000,2478.050049,2500.899902,2492.096191,268387
2022-10-21,2507.000000,2516.500000,2467.000000,2471.949951,2463.248291,228842
2022-10-24,2464.500000,2501.000000,2458.350098,2479.699951,2470.970947,117206
2022-10-25,2498.000000,2498.149902,2437.550049,2441.850098,2433.254395,2676294
2022-10-27,2456.000000,2468.000000,2433.199951,2450.100098,2441.475342,240543
2022-10-28,2463.050049,2534.000000,2460.199951,2526.000000,2517.107910,250899
2022-10-31,2535.000000,2560.500000,2533.100098,2549.550049,2540.575195,238633
2022-11-01,2582.000000,2588.449951,2508.000000,2529.750000,2520.844727,195343
2022-11-02,2528.350098,2550.250000,2514.250000,2545.399902,2536.439697,119457
2022-11-03,2526.149902,2560.000000,2526.149902,2555.949951,2546.952637,213304
2022-11-04,2548.000000,2595.250000,2548.000000,2592.449951,2583.323975,295536
2022-11-07,2592.000000,2609.899902,2574.000000,2606.149902,2596.975830,168418
2022-11-09,2606.000000,2621.500000,2591.350098,2603.000000,2593.836914,185280
2022-11-10,2585.000000,2596.949951,2563.000000,2574.449951,2565.387451,240161
2022-11-11,2598.699951,2635.000000,2587.250000,2631.350098,2622.087158,402694
2022-11-14,2625.000000,2642.649902,2605.550049,2617.949951,2608.734375,4751003
2022-11-15,2618.050049,2627.750000,2590.050049,2606.699951,2597.523926,403971
2022-11-16,2604.000000,2615.050049,2581.199951,2591.850098,2582.726318,116478
2022-11-17,2586.000000,2613.000000,2581.350098,2601.300049,2592.143066,181514
2022-11-18,2606.000000,2608.850098,2572.000000,2597.550049,2588.406250,138143
2022-11-21,2585.000000,2589.300049,2543.000000,2550.050049,2541.073486,104254
